,customer,state,customer_lifetime_value,response,coverage,education,effective_to_date,employment_status,gender,income,location_code,marital_status,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,policy_type,policy,renew_offer_type,sales_channel,total_claim_amount,vehicle_class,vehicle_size,vehicle_type,month,total_claim_amount_range,income_group
917,IU95336,Arizona,2823.501795,No,Basic,High School or Below,2/28/11,Employed,M,24350,Suburban,Married,73,6.0,89,3.0,1,Corporate Auto,Corporate L2,Offer2,Branch,350.4,Four-Door Car,Medsize,A,February,250-500,Low
918,JX60415,Arizona,3554.845264,Yes,Extended,Master,1/10/11,Employed,F,58557,Rural,Married,88,4.0,83,0.0,1,Personal Auto,Personal L2,Offer1,Branch,55.510526,Four-Door Car,Large,A,January,0-250,High
919,AS77287,California,8099.571213,No,Basic,College,1/3/11,Disabled,M,25452,Suburban,Single,107,20.0,60,0.0,3,Personal Auto,Personal L3,Offer1,Agent,954.688499,Sports Car,Medsize,A,January,750-1000,Middle
920,RI52095,Washington,7610.540153,No,Basic,High School or Below,2/2/11,Employed,M,51878,Suburban,Single,66,10.0,16,1.0,2,Personal Auto,Personal L3,Offer2,Branch,316.8,Four-Door Car,Medsize,A,February,250-500,High
921,WS47147,California,22103.5072,Yes,Basic,College,1/30/11,Unemployed,M,0,Suburban,Married,102,35.0,48,0.0,2,Personal Auto,Personal L3,Offer1,Branch,489.6,SUV,Medsize,A,January,250-500,Low
922,KZ29413,Oregon,15672.69696,No,Extended,Master,1/29/11,Unemployed,M,0,Suburban,Married,139,4.0,35,0.0,2,Personal Auto,Personal L3,Offer1,Branch,667.2,SUV,Medsize,A,January,500-750,Low
923,CJ29883,Arizona,5332.462694,Yes,Basic,Doctor,2/22/11,Employed,F,68931,Urban,Married,66,32.0,30,0.0,7,Personal Auto,Personal L1,Offer2,Branch,309.577946,Four-Door Car,Medsize,A,February,250-500,High
924,NU57274,California,9354.128045,No,Extended,Bachelor,1/1/11,Unemployed,M,0,Suburban,Single,135,24.0,67,0.0,8,Personal Auto,Personal L1,Offer1,Branch,972.0,SUV,Large,A,January,750-1000,Low
925,SH55671,Arizona,11413.44115,No,Premium,College,2/6/11,Unemployed,F,0,Suburban,Married,161,3.0,71,1.0,9,Personal Auto,Personal L3,Offer1,Branch,772.8,Sports Car,Small,A,February,750-1000,Low
926,ZU35962,California,8025.229358,No,Extended,College,1/26/11,Unemployed,F,0,Rural,Single,77,20.0,26,0.0,2,Personal Auto,Personal L3,Offer3,Branch,25.807685,Two-Door Car,Large,A,January,0-250,Low
927,PZ89632,Oregon,4735.184474,No,Extended,High School or Below,1/25/11,Unemployed,F,0,Suburban,Single,134,22.0,68,0.0,1,Personal Auto,Personal L3,Offer3,Agent,964.8,SUV,Medsize,A,January,750-1000,Low
928,XC72555,Oregon,4475.05212,No,Basic,High School or Below,1/21/11,Employed,F,97949,Urban,Married,112,9.0,13,3.0,1,Personal Auto,Personal L3,Offer4,Web,324.812083,SUV,Small,A,January,250-500,Very High
929,PP97061,Nevada,4282.947971,Yes,Basic,College,2/26/11,Employed,F,40864,Rural,Married,109,16.0,70,1.0,1,Personal Auto,Personal L3,Offer1,Agent,166.937747,SUV,Medsize,A,February,0-250,Middle
930,PL88841,Arizona,4228.734374,No,Basic,Bachelor,1/12/11,Unemployed,M,0,Suburban,Married,63,2.0,82,2.0,8,Corporate Auto,Corporate L2,Offer2,Agent,302.4,Two-Door Car,Small,A,January,250-500,Low
931,TC18240,Oregon,5020.473987,No,Basic,College,1/29/11,Employed,M,67890,Urban,Married,63,23.0,26,0.0,3,Personal Auto,Personal L3,Offer1,Agent,174.08854,Four-Door Car,Medsize,A,January,0-250,High
932,LX33054,Oregon,6758.807188,No,Basic,High School or Below,2/7/11,Unemployed,M,0,Suburban,Single,191,22.0,38,0.0,1,Personal Auto,Personal L2,Offer3,Web,2042.569089,Luxury Car,Medsize,A,February,>1000,Low
933,QR15857,California,4330.799785,No,Basic,College,1/12/11,Unemployed,F,0,Suburban,Single,61,30.0,35,0.0,3,Personal Auto,Personal L3,Offer3,Agent,292.8,Two-Door Car,Medsize,A,January,250-500,Low
934,HI36042,California,11885.96797,No,Basic,High School or Below,2/7/11,Unemployed,M,0,Suburban,Married,105,7.0,20,0.0,2,Personal Auto,Personal L3,Offer3,Agent,756.0,SUV,Medsize,A,February,750-1000,Low
935,UC69263,no data,8336.08382,No,Basic,Bachelor,2/16/11,Unemployed,M,0,Suburban,Single,67,10.0,50,2.0,2,Personal Auto,Personal L3,Offer3,Agent,445.265108,Two-Door Car,Medsize,A,February,250-500,Low
936,MO38507,California,4540.381153,No,Basic,High School or Below,1/22/11,Employed,M,59556,Suburban,Married,113,11.0,86,0.0,1,Personal Auto,Personal L3,Offer3,Agent,681.505066,Sports Car,Large,A,January,500-750,High
937,AT29024,California,4892.628631,No,Basic,High School or Below,1/4/11,Employed,F,27005,Suburban,Married,61,10.0,72,0.0,7,Corporate Auto,Corporate L2,Offer2,Agent,311.84034,Four-Door Car,Small,A,January,250-500,Middle
938,BJ53923,Arizona,2600.272131,No,Basic,High School or Below,1/20/11,Employed,M,51978,Rural,Married,66,18.0,81,0.0,1,Corporate Auto,Corporate L3,Offer2,Agent,144.782152,Four-Door Car,Medsize,A,January,0-250,High
939,BD36887,Nevada,4171.18715,No,Basic,College,1/27/11,Employed,F,37478,Suburban,Married,105,4.0,53,0.0,1,Personal Auto,Personal L1,Offer1,Agent,653.685468,Sports Car,Medsize,A,January,500-750,Middle
940,EA52579,California,7687.296987,No,Basic,Bachelor,2/26/11,Unemployed,F,0,Suburban,Divorced,109,0.0,5,0.0,3,Personal Auto,Personal L1,Offer3,Call Center,523.2,SUV,Medsize,A,February,500-750,Low
941,NG82219,Oregon,2582.408525,Yes,Basic,Bachelor,2/14/11,Employed,F,76731,Urban,Married,64,2.0,68,0.0,1,Personal Auto,Personal L3,Offer2,Agent,201.455005,Four-Door Car,Medsize,A,February,0-250,Very High
942,MM27192,no data,11981.98481,No,Basic,Master,1/20/11,Retired,F,21514,Urban,Married,62,0.0,59,0.0,2,Personal Auto,Personal L2,Offer1,Agent,257.248789,Two-Door Car,Medsize,A,January,250-500,Low
943,KI64666,Nevada,22445.28088,No,Basic,Bachelor,2/28/11,Unemployed,F,0,Suburban,Single,71,32.0,35,0.0,2,Personal Auto,Personal L2,Offer1,Call Center,511.2,Four-Door Car,Medsize,A,February,500-750,Low
944,QZ19741,Oregon,13815.7802,No,Premium,College,1/3/11,Employed,F,96745,Suburban,Married,179,14.0,25,5.0,3,Personal Auto,Personal L1,Offer2,Branch,859.2,SUV,Medsize,A,January,750-1000,Very High
945,GP20408,Oregon,3808.122147,Yes,Extended,College,1/28/11,Employed,F,94903,Suburban,Married,94,3.0,38,0.0,1,Personal Auto,Personal L3,Offer2,Agent,451.2,Two-Door Car,Small,A,January,250-500,Very High
946,KC22636,no data,5488.931031,No,Basic,High School or Below,2/17/11,Employed,F,33881,Rural,Married,68,11.0,83,0.0,9,Personal Auto,Personal L3,Offer2,Web,65.659137,Four-Door Car,Large,A,February,0-250,Middle
947,VW74085,Oregon,5932.560456,No,Basic,High School or Below,1/27/11,Employed,F,48278,Rural,Married,74,22.0,7,0.0,4,Personal Auto,Personal L3,Offer1,Web,98.198664,Two-Door Car,Medsize,A,January,0-250,Middle
948,QC50643,California,5438.696611,No,Extended,Bachelor,1/25/11,Employed,F,52721,Urban,Married,136,34.0,29,0.0,1,Personal Auto,Personal L3,Offer1,Branch,550.127548,SUV,Medsize,A,January,500-750,High
949,RR73059,California,2994.351694,No,Basic,College,1/29/11,Employed,F,55911,Urban,Married,74,7.0,40,0.0,1,Personal Auto,Personal L1,Offer1,Web,187.934331,Four-Door Car,Medsize,A,January,0-250,High
950,LN87823,California,4414.577688,No,Basic,High School or Below,1/9/11,Unemployed,F,0,Suburban,Single,61,23.0,46,0.0,7,Personal Auto,Personal L2,Offer3,Agent,643.877067,Four-Door Car,Medsize,A,January,500-750,Low
951,SI35064,Washington,9521.676094,No,Basic,Bachelor,2/17/11,Employed,F,74583,Rural,Married,118,31.0,20,0.0,4,Personal Auto,Personal L1,Offer1,Agent,161.210468,SUV,Medsize,A,February,0-250,High
952,MY88518,Nevada,3528.044252,Yes,Extended,Doctor,2/1/11,Employed,M,31278,Suburban,Married,92,24.0,95,4.0,1,Personal Auto,Personal L1,Offer1,Branch,441.6,Two-Door Car,Medsize,A,February,250-500,Middle
953,YZ36062,Oregon,6529.431827,No,Basic,Bachelor,2/5/11,Medical Leave,M,13476,Suburban,Single,67,3.0,30,2.0,2,Corporate Auto,Corporate L3,Offer3,Branch,433.588181,Four-Door Car,Medsize,A,February,250-500,Low
954,DP50922,no data,12663.99057,No,Basic,High School or Below,2/5/11,Employed,M,72109,Suburban,Married,105,31.0,34,0.0,2,Personal Auto,Personal L3,Offer2,Web,504.0,Sports Car,Medsize,A,February,500-750,High
955,KX99703,Oregon,6273.911874,Yes,Extended,College,2/16/11,Retired,F,18577,Suburban,Divorced,86,21.0,76,0.0,6,Personal Auto,Personal L3,Offer1,Branch,412.8,Four-Door Car,Medsize,A,February,250-500,Low
956,PD79570,Oregon,4334.210791,No,Premium,Bachelor,2/21/11,Unemployed,F,0,Suburban,Single,116,6.0,87,0.0,1,Personal Auto,Personal L3,Offer2,Agent,1065.617464,Four-Door Car,Small,A,February,>1000,Low
957,HX96638,Arizona,2052.948967,No,Basic,College,2/2/11,Unemployed,M,0,Suburban,Single,67,33.0,21,2.0,1,Personal Auto,Personal L3,Offer3,Agent,806.180375,Four-Door Car,Large,A,February,750-1000,Low
958,EM43724,Nevada,2509.107875,No,Basic,Bachelor,2/16/11,Employed,F,33555,Rural,Married,63,17.0,11,0.0,1,Personal Auto,Personal L3,Offer1,Agent,101.89645,Four-Door Car,Medsize,A,February,0-250,Middle
959,MU63232,Arizona,5351.853544,No,Extended,Master,2/18/11,Employed,M,54817,Rural,Single,137,24.0,28,0.0,1,Personal Auto,Personal L2,Offer2,Agent,209.504391,SUV,Medsize,A,February,0-250,High
960,PM27367,California,2778.903705,No,Basic,Master,2/27/11,Employed,F,73570,Rural,Single,70,0.0,46,1.0,1,Special Auto,Special L3,Offer2,Branch,75.936096,Two-Door Car,Medsize,A,February,0-250,High
961,NM22175,Oregon,11490.33618,No,Premium,College,1/9/11,Unemployed,M,0,Suburban,Married,161,0.0,94,0.0,3,Personal Auto,Personal L3,Offer2,Branch,1052.933035,SUV,Large,A,January,>1000,Low
962,YV22553,Arizona,8668.611261,No,Basic,High School or Below,2/20/11,Employed,M,21474,Urban,Married,114,13.0,72,2.0,9,Corporate Auto,Corporate L3,Offer1,Agent,373.428187,SUV,Small,A,February,250-500,Low
963,QW60568,California,8888.143979,No,Premium,College,2/6/11,Employed,M,58789,Rural,Married,111,4.0,69,0.0,3,Corporate Auto,Corporate L2,Offer3,Call Center,215.438825,Four-Door Car,Medsize,A,February,0-250,High
964,BU59722,Washington,5037.953998,No,Basic,High School or Below,1/9/11,Unemployed,M,0,Suburban,Married,68,28.0,23,1.0,9,Personal Auto,Personal L2,Offer3,Web,326.4,Four-Door Car,Medsize,A,January,250-500,Low
965,YW88487,Arizona,7457.344801,No,Basic,College,1/3/11,Employed,F,43406,Suburban,Married,187,6.0,49,0.0,1,Personal Auto,Personal L2,Offer3,Agent,897.6,Luxury SUV,Medsize,A,January,750-1000,Middle
966,EZ41764,California,2498.963061,No,Basic,Bachelor,2/26/11,Employed,M,76792,Suburban,Married,62,12.0,27,0.0,1,Personal Auto,Personal L2,Offer3,Agent,297.6,Four-Door Car,Medsize,A,February,250-500,Very High
967,KC67652,Arizona,10876.4794,No,Extended,Doctor,2/4/11,Employed,M,71255,Rural,Single,138,28.0,16,0.0,4,Personal Auto,Personal L1,Offer1,Agent,138.633681,Sports Car,Medsize,A,February,0-250,High
968,XS12556,no data,3683.099864,No,Basic,College,1/6/11,Unemployed,F,0,Suburban,Married,101,19.0,16,0.0,1,Corporate Auto,Corporate L2,Offer4,Call Center,564.466556,Sports Car,Medsize,A,January,500-750,Low
969,WL46640,Nevada,4482.015107,No,Basic,College,2/3/11,Employed,M,62977,Suburban,Single,115,34.0,40,0.0,1,Corporate Auto,Corporate L3,Offer3,Agent,552.0,SUV,Small,A,February,500-750,High
970,HD44279,Arizona,5090.44875,No,Basic,Bachelor,2/8/11,Disabled,F,25226,Suburban,Divorced,71,13.0,97,1.0,4,Personal Auto,Personal L2,Offer1,Branch,340.8,Four-Door Car,Medsize,A,February,250-500,Middle
971,UV89069,Nevada,2802.621642,No,Basic,Bachelor,1/15/11,Employed,F,34628,Rural,Married,71,21.0,31,0.0,1,Personal Auto,Personal L3,Offer2,Branch,132.517983,Four-Door Car,Medsize,A,January,0-250,Middle
972,IP87756,Washington,4151.551337,No,Extended,High School or Below,1/17/11,Unemployed,M,0,Suburban,Single,125,23.0,64,0.0,1,Personal Auto,Personal L2,Offer1,Branch,900.0,SUV,Small,A,January,750-1000,Low
973,ZU83252,California,8703.727127,No,Basic,Master,2/9/11,Employed,F,61897,Rural,Married,72,7.0,79,0.0,2,Personal Auto,Personal L3,Offer3,Web,3.406136,Four-Door Car,Medsize,A,February,0-250,High
974,HS79851,Oregon,6057.07208,Yes,Extended,Bachelor,2/14/11,Retired,M,27681,Suburban,Married,83,13.0,62,0.0,9,Personal Auto,Personal L2,Offer2,Agent,398.4,Two-Door Car,Medsize,A,February,250-500,Middle
975,QO68842,no data,2518.743544,No,Basic,Doctor,2/10/11,Employed,F,39317,Rural,Single,64,22.0,46,0.0,1,Personal Auto,Personal L2,Offer2,Branch,77.695607,Four-Door Car,Medsize,A,February,0-250,Middle
976,JQ70222,Washington,8548.30415,No,Basic,High School or Below,1/13/11,Employed,F,53055,Suburban,Single,112,30.0,30,2.0,3,Personal Auto,Personal L1,Offer3,Call Center,537.6,SUV,Small,A,January,500-750,High
977,CP98451,Oregon,9057.935331,No,Basic,College,1/2/11,Employed,F,91025,Urban,Married,112,26.0,37,0.0,9,Personal Auto,Personal L3,Offer1,Agent,327.682669,SUV,Medsize,A,January,250-500,Very High
978,MR57294,California,5639.941974,Yes,Basic,High School or Below,1/10/11,Employed,M,73168,Suburban,Married,70,21.0,50,0.0,3,Personal Auto,Personal L3,Offer2,Agent,425.800112,Four-Door Car,Medsize,A,January,250-500,High
979,DV51398,California,8827.229838,No,Extended,High School or Below,2/15/11,Unemployed,M,0,Suburban,Single,123,35.0,38,1.0,3,Personal Auto,Personal L3,Offer2,Branch,1088.38378,SUV,Medsize,A,February,>1000,Low
980,WL40338,California,5107.163002,Yes,Basic,Bachelor,1/26/11,Employed,F,35625,Urban,Married,65,10.0,56,1.0,3,Personal Auto,Personal L1,Offer2,Agent,288.572108,Four-Door Car,Medsize,A,January,250-500,Middle
981,AY55759,California,20096.89337,Yes,Basic,High School or Below,1/1/11,Employed,F,92766,Suburban,Married,71,17.0,15,0.0,2,Personal Auto,Personal L2,Offer2,Agent,379.029102,Two-Door Car,Large,A,January,250-500,Very High
982,YX67409,California,8058.659713,No,Basic,Bachelor,2/9/11,Employed,M,25595,Suburban,Married,101,5.0,86,0.0,9,Personal Auto,Personal L2,Offer3,Call Center,484.8,SUV,Medsize,A,February,250-500,Middle
983,ZX17330,Arizona,2537.383207,No,Basic,Bachelor,1/30/11,Employed,M,92401,Rural,Divorced,64,30.0,37,0.0,1,Personal Auto,Personal L1,Offer4,Agent,50.359627,Four-Door Car,Medsize,A,January,0-250,Very High
984,PF53601,Oregon,28432.00202,No,Basic,Bachelor,1/9/11,Medical Leave,M,17130,Suburban,Divorced,198,1.0,58,0.0,2,Special Auto,Special L3,Offer1,Agent,950.4,Luxury SUV,Medsize,A,January,750-1000,Low
985,OX62244,California,4359.74197,No,Basic,Bachelor,1/24/11,Unemployed,M,0,Suburban,Single,64,17.0,84,0.0,9,Personal Auto,Personal L1,Offer1,Branch,307.2,Four-Door Car,Medsize,A,January,250-500,Low
986,RB81636,Washington,2274.775451,No,Basic,College,1/15/11,Unemployed,F,0,Suburban,Single,63,2.0,5,0.0,1,Personal Auto,Personal L2,Offer2,Agent,606.642452,Four-Door Car,Small,A,January,500-750,Low
987,QA72881,Oregon,8658.863813,Yes,Basic,College,2/7/11,Employed,M,62464,Urban,Married,109,23.0,45,0.0,4,Personal Auto,Personal L3,Offer2,Agent,400.181882,Sports Car,Medsize,A,February,250-500,High
988,LT77960,Arizona,5316.7566,No,Basic,College,1/21/11,Employed,F,28559,Suburban,Married,66,5.0,1,0.0,5,Corporate Auto,Corporate L3,Offer4,Call Center,427.242973,Four-Door Car,Medsize,A,January,250-500,Middle
989,EL55611,California,5555.492159,No,Extended,High School or Below,1/27/11,Employed,F,51705,Urban,Married,139,26.0,79,0.0,1,Personal Auto,Personal L3,Offer1,Agent,545.291103,SUV,Medsize,A,January,500-750,High
990,PG48617,California,2895.522489,No,Basic,High School or Below,1/3/11,Employed,M,46267,Urban,Married,72,4.0,73,0.0,1,Personal Auto,Personal L3,Offer2,Call Center,231.969205,Four-Door Car,Medsize,A,January,0-250,Middle
991,DY81347,California,4715.469193,No,Extended,High School or Below,2/2/11,Unemployed,F,0,Suburban,Married,126,13.0,91,0.0,1,Personal Auto,Personal L3,Offer2,Web,694.357961,SUV,Medsize,A,February,500-750,Low
992,CR99369,Arizona,5377.90796,No,Basic,High School or Below,2/16/11,Employed,M,34528,Urban,Married,69,22.0,0,2.0,7,Corporate Auto,Corporate L3,Offer1,Agent,183.602763,Four-Door Car,Large,A,February,0-250,Middle
993,ON74557,California,14651.6153,No,Extended,Bachelor,1/6/11,Employed,M,74915,Urban,Married,122,13.0,17,0.0,2,Personal Auto,Personal L2,Offer3,Branch,393.151377,SUV,Medsize,A,January,250-500,High
994,UF13251,Oregon,8510.758196,No,Basic,High School or Below,2/26/11,Employed,M,26032,Suburban,Married,109,18.0,25,0.0,3,Personal Auto,Personal L2,Offer2,Web,638.098653,SUV,Medsize,A,February,500-750,Middle
995,IE82679,California,2453.570794,Yes,Basic,Bachelor,2/9/11,Medical Leave,M,29735,Suburban,Single,69,3.0,92,0.0,1,Personal Auto,Personal L2,Offer1,Agent,331.2,Four-Door Car,Medsize,A,February,250-500,Middle
996,EK58626,Oregon,3561.595726,No,Basic,Bachelor,2/2/11,Unemployed,M,0,Suburban,Single,105,3.0,30,0.0,1,Personal Auto,Personal L3,Offer4,Web,504.0,SUV,Medsize,A,February,500-750,Low
997,VO94890,Oregon,5935.572179,No,Basic,College,1/4/11,Employed,M,90263,Suburban,Married,74,17.0,36,0.0,8,Personal Auto,Personal L1,Offer4,Web,355.2,Two-Door Car,Medsize,A,January,250-500,Very High
998,OG31942,California,14628.49627,No,Basic,College,2/19/11,Employed,M,63936,Urban,Single,189,4.0,29,0.0,5,Personal Auto,Personal L3,Offer1,Agent,765.012123,Luxury Car,Medsize,A,February,750-1000,High
999,YL27602,Oregon,6393.874612,No,Basic,Master,1/27/11,Unemployed,M,0,Suburban,Single,66,4.0,6,2.0,2,Personal Auto,Personal L3,Offer1,Agent,316.8,Four-Door Car,Large,A,January,250-500,Low
1000,OX21474,California,2698.355517,No,Basic,High School or Below,1/23/11,Employed,M,88867,Suburban,Single,69,6.0,2,1.0,1,Personal Auto,Personal L1,Offer3,Web,331.2,Four-Door Car,Medsize,A,January,250-500,Very High
1001,CT50487,California,2851.161121,No,Basic,High School or Below,2/10/11,Employed,F,55274,Suburban,Married,71,14.0,35,0.0,1,Corporate Auto,Corporate L3,Offer2,Call Center,484.728153,Two-Door Car,Medsize,A,February,250-500,High
1002,ZF27999,Nevada,4904.894731,Yes,Extended,College,2/14/11,Retired,F,12902,Suburban,Divorced,139,3.0,51,0.0,1,Personal Auto,Personal L1,Offer1,Agent,667.2,Sports Car,Medsize,A,February,500-750,Low
1003,JJ66819,Oregon,2989.963139,No,Basic,Bachelor,2/21/11,Employed,F,79867,Rural,Divorced,74,25.0,76,1.0,1,Personal Auto,Personal L2,Offer1,Branch,78.172321,Four-Door Car,Small,A,February,0-250,Very High
1004,UA19178,Oregon,4980.825042,No,Basic,Master,2/10/11,Employed,F,53265,Urban,Married,62,12.0,27,0.0,3,Personal Auto,Personal L2,Offer2,Call Center,238.005074,Four-Door Car,Small,A,February,0-250,High
1005,HC16500,Arizona,8189.967712,No,Basic,Doctor,2/25/11,Employed,M,72191,Urban,Married,68,19.0,48,0.0,2,Personal Auto,Personal L3,Offer3,Call Center,209.387509,Four-Door Car,Medsize,A,February,0-250,High
1006,EC71986,Washington,2429.280527,No,Basic,High School or Below,1/18/11,Medical Leave,F,26736,Suburban,Married,63,6.0,64,0.0,1,Personal Auto,Personal L1,Offer1,Agent,367.92773,Four-Door Car,Medsize,A,January,250-500,Middle
1007,CV13878,California,2489.751297,No,Basic,High School or Below,2/1/11,Employed,F,75474,Suburban,Married,62,12.0,7,0.0,1,Personal Auto,Personal L3,Offer2,Call Center,297.6,Two-Door Car,Medsize,A,February,250-500,Very High
1008,KJ31611,Arizona,10808.06597,No,Extended,High School or Below,1/30/11,Employed,M,31063,Suburban,Married,92,20.0,19,0.0,2,Personal Auto,Personal L2,Offer2,Agent,441.6,Four-Door Car,Small,A,January,250-500,Middle
1009,AV93209,California,12487.58095,No,Premium,High School or Below,1/11/11,Employed,F,31283,Suburban,Married,104,18.0,3,0.0,2,Personal Auto,Personal L3,Offer1,Agent,499.2,Four-Door Car,Medsize,A,January,250-500,Middle
1010,EC78254,Washington,8409.668976,No,Basic,College,2/10/11,Employed,F,53986,Rural,Married,70,22.0,37,1.0,2,Corporate Auto,Corporate L3,Offer1,Branch,127.886591,Four-Door Car,Medsize,A,February,0-250,High
1011,CU26127,California,15656.03434,No,Extended,Bachelor,2/2/11,Employed,F,71731,Urban,Single,130,12.0,50,0.0,2,Corporate Auto,Corporate L2,Offer1,Branch,599.648466,SUV,Medsize,A,February,500-750,High
1012,PQ27923,Washington,6333.030812,No,Extended,Master,1/8/11,Employed,M,71737,Urban,Divorced,79,7.0,79,0.0,4,Personal Auto,Personal L2,Offer3,Agent,338.79562,Two-Door Car,Medsize,A,January,250-500,High
1013,US78266,California,6993.838856,No,Basic,High School or Below,1/22/11,Unemployed,F,0,Suburban,Single,65,29.0,35,2.0,2,Corporate Auto,Corporate L2,Offer1,Call Center,468.0,Four-Door Car,Medsize,A,January,250-500,Low
1014,OZ41737,no data,5366.779081,No,Basic,Doctor,2/22/11,Unemployed,F,0,Urban,Married,70,5.0,29,0.0,4,Personal Auto,Personal L2,Offer1,Agent,223.174067,Four-Door Car,Large,A,February,0-250,Low
1015,JS36322,Arizona,8901.678357,No,Extended,High School or Below,1/19/11,Unemployed,M,0,Suburban,Single,136,14.0,69,1.0,8,Personal Auto,Personal L3,Offer1,Agent,1090.86434,Sports Car,Small,A,January,>1000,Low
1016,YG20683,Washington,2860.111745,No,Basic,College,2/20/11,Employed,M,51159,Rural,Married,72,4.0,61,0.0,1,Personal Auto,Personal L2,Offer2,Branch,4.238626,Four-Door Car,Medsize,A,February,0-250,High
1017,HG68775,Washington,4506.485006,No,Premium,College,2/17/11,Medical Leave,F,15462,Suburban,Married,115,34.0,18,0.0,1,Corporate Auto,Corporate L2,Offer1,Web,611.941558,Four-Door Car,Medsize,A,February,500-750,Low
